dock.id,file.name.ligand.pdbqt,file.name.flex.pdbqt,winner,receptor,ligand.name,ligand.name.index,ligand.type,rotation,binding.mode,buried,measure.type,measure.value
90,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_31621_dietaryluteinligand_stq2,36,STQ2,2,1,beta.O3,Binding.Energy.Difference,-0.814
90,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_31621_dietaryluteinligand_stq2,36,STQ2,2,1,beta.O3,torsion.c6c7,-97.2672523047572
90,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_31621_dietaryluteinligand_stq2,36,STQ2,2,1,beta.O3,torsion.c26c27,-111.500676063913
90,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_31621_dietaryluteinligand_stq2,36,STQ2,2,1,beta.O3,distance.landmark,4.12312951530751
90,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_31621_dietaryluteinligand_stq2,36,STQ2,2,1,beta.O3,distance.HH.C24,21.8837942551103
90,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_31621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_31621_dietaryluteinligand_stq2,36,STQ2,2,1,beta.O3,distance.HH.C26,19.5967629469767
91,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_40620_dietaryluteinligand_stq2,37,STQ2,2,1,epsilon.O23,Binding.Energy.Score.Only,-11.57
91,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_40620_dietaryluteinligand_stq2,37,STQ2,2,1,epsilon.O23,Ligand.Internal.Energy,0
91,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_40620_dietaryluteinligand_stq2,37,STQ2,2,1,epsilon.O23,Binding.Energy.Vina,-10.7
91,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_40620_dietaryluteinligand_stq2,37,STQ2,2,1,epsilon.O23,Binding.Energy.Difference,-0.870000000000001
91,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_40620_dietaryluteinligand_stq2,37,STQ2,2,1,epsilon.O23,torsion.c6c7,-116.948431843397
91,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_40620_dietaryluteinligand_stq2,37,STQ2,2,1,epsilon.O23,torsion.c26c27,-122.920079213914
91,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_40620_dietaryluteinligand_stq2,37,STQ2,2,1,epsilon.O23,distance.landmark,3.09273503553085
91,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_40620_dietaryluteinligand_stq2,37,STQ2,2,1,epsilon.O23,distance.HH.C24,5.40373065575996
91,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_40620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_40620_dietaryluteinligand_stq2,37,STQ2,2,1,epsilon.O23,distance.HH.C26,3.64339745292769
92,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,1,epsilon.O23,Binding.Energy.Score.Only,-11.452
92,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,1,epsilon.O23,Ligand.Internal.Energy,0
92,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,1,epsilon.O23,Binding.Energy.Vina,-10.59
92,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,1,epsilon.O23,Binding.Energy.Difference,-0.862
92,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,1,epsilon.O23,torsion.c6c7,-96.9364893945155
92,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,1,epsilon.O23,torsion.c26c27,-119.821181409725
92,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,1,epsilon.O23,distance.landmark,3.08405917582656
92,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,1,epsilon.O23,distance.HH.C24,6.20324568270515
92,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,1,epsilon.O23,distance.HH.C26,4.56287836787263
93,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,2,beta.O3,Binding.Energy.Score.Only,-8.71
93,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,2,beta.O3,Ligand.Internal.Energy,0
93,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,2,beta.O3,Binding.Energy.Vina,-10.55
93,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,2,beta.O3,Binding.Energy.Difference,1.84
93,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,2,beta.O3,torsion.c6c7,-96.9386111724009
93,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,2,beta.O3,torsion.c26c27,-119.794237855739
93,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,2,beta.O3,distance.landmark,4.37302206717504
93,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,2,beta.O3,distance.HH.C24,21.3923350992826
93,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1620_dietaryluteinligand_stq2,38,STQ2,2,2,beta.O3,distance.HH.C26,19.1255580310745
94,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,1,beta.O3,Binding.Energy.Score.Only,-11.582
94,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,1,beta.O3,Ligand.Internal.Energy,0
94,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,1,beta.O3,Binding.Energy.Vina,-10.74
94,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,1,beta.O3,Binding.Energy.Difference,-0.842
94,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,1,beta.O3,torsion.c6c7,-101.019948843835
94,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,1,beta.O3,torsion.c26c27,-105.984562016792
94,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,1,beta.O3,distance.landmark,3.94811777939817
94,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,1,beta.O3,distance.HH.C24,23.7249845310803
94,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,1,beta.O3,distance.HH.C26,21.30357026416
95,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,2,epsilon.O23,Binding.Energy.Score.Only,-9.549
95,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,2,epsilon.O23,Ligand.Internal.Energy,0
95,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,2,epsilon.O23,Binding.Energy.Vina,-8.652
95,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,2,epsilon.O23,Binding.Energy.Difference,-0.897
95,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,2,epsilon.O23,torsion.c6c7,-100.993858120993
95,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,2,epsilon.O23,torsion.c26c27,-105.989419447373
95,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,2,epsilon.O23,distance.landmark,3.62507186135668
95,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,2,epsilon.O23,distance.HH.C24,6.12170409281599
95,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_G1621_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_G1621_dietaryluteinligand_stq2,39,STQ2,2,2,epsilon.O23,distance.HH.C26,4.72442176356006
96,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,1,beta.O3,Binding.Energy.Score.Only,-8.747
96,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,1,beta.O3,Ligand.Internal.Energy,0
96,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,1,beta.O3,Binding.Energy.Vina,-7.879
96,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,1,beta.O3,Binding.Energy.Difference,-0.868
96,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,1,beta.O3,torsion.c6c7,-96.9799397898191
96,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,1,beta.O3,torsion.c26c27,-118.296039788889
96,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,1,beta.O3,distance.landmark,4.39197028678473
96,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,1,beta.O3,distance.HH.C24,22.6319228303739
96,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,1,beta.O3,distance.HH.C26,20.3264735013233
97,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,2,epsilon.O23,Binding.Energy.Score.Only,-10.151
97,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,2,epsilon.O23,Ligand.Internal.Energy,0
97,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,2,epsilon.O23,Binding.Energy.Vina,-6.833
97,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,2,epsilon.O23,Binding.Energy.Difference,-3.318
97,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,2,epsilon.O23,torsion.c6c7,-96.9158773148333
97,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,2,epsilon.O23,torsion.c26c27,-118.32111207258
97,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,2,epsilon.O23,distance.landmark,3.23640989369394
97,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,2,epsilon.O23,distance.HH.C24,5.59635568919632
97,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_ligand_mode_2.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1620_dietaryluteinligand_stq2_flex_mode_2.pdbqt,FALSE,RPE65,5xnl_N1620_dietaryluteinligand_stq2,40,STQ2,2,2,epsilon.O23,distance.HH.C26,4.15317252230147
98,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1621_dietaryluteinligand_stq2,41,STQ2,2,1,beta.O3,Binding.Energy.Score.Only,-10.36
98,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1621_dietaryluteinligand_stq2,41,STQ2,2,1,beta.O3,Ligand.Internal.Energy,0
98,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1621_dietaryluteinligand_stq2,41,STQ2,2,1,beta.O3,Binding.Energy.Vina,-9.508
98,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1621_dietaryluteinligand_stq2_ligand_mode_1.pdbqt,SPLIT_RPE65_STQ2/split_RPE65_5xnl_N1621_dietaryluteinligand_stq2_flex_mode_1.pdbqt,FALSE,RPE65,5xnl_N1621_dietaryluteinligand_stq2,41,STQ2,2,1,beta.O3,Binding.Energy.Difference,-0.852
